,Unnamed: 0.1,Unnamed: 0,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp
330,661,10265,01/01/2021,1,1,2021,10270.0,420.0,Germany,DE,DEU,83166711,Europe
331,660,10264,02/01/2021,2,1,2021,10022.0,594.0,Germany,DE,DEU,83166711,Europe
332,659,10263,03/01/2021,3,1,2021,8830.0,497.0,Germany,DE,DEU,83166711,Europe
333,658,10262,04/01/2021,4,1,2021,14304.0,777.0,Germany,DE,DEU,83166711,Europe
334,657,10261,05/01/2021,5,1,2021,27431.0,1042.0,Germany,DE,DEU,83166711,Europe
335,656,10260,06/01/2021,6,1,2021,27959.0,921.0,Germany,DE,DEU,83166711,Europe
336,655,10259,07/01/2021,7,1,2021,26110.0,1032.0,Germany,DE,DEU,83166711,Europe
337,654,10258,08/01/2021,8,1,2021,24529.0,930.0,Germany,DE,DEU,83166711,Europe
338,653,10257,09/01/2021,9,1,2021,16666.0,604.0,Germany,DE,DEU,83166711,Europe
339,652,10256,10/01/2021,10,1,2021,8476.0,425.0,Germany,DE,DEU,83166711,Europe
340,651,10255,11/01/2021,11,1,2021,13479.0,588.0,Germany,DE,DEU,83166711,Europe
341,650,10254,12/01/2021,12,1,2021,22582.0,897.0,Germany,DE,DEU,83166711,Europe
342,649,10253,13/01/2021,13,1,2021,24105.0,967.0,Germany,DE,DEU,83166711,Europe
343,648,10252,14/01/2021,14,1,2021,20395.0,948.0,Germany,DE,DEU,83166711,Europe
344,647,10251,15/01/2021,15,1,2021,18303.0,822.0,Germany,DE,DEU,83166711,Europe
345,646,10250,16/01/2021,16,1,2021,13433.0,539.0,Germany,DE,DEU,83166711,Europe
346,645,10249,17/01/2021,17,1,2021,6595.0,326.0,Germany,DE,DEU,83166711,Europe
347,644,10248,18/01/2021,18,1,2021,9156.0,541.0,Germany,DE,DEU,83166711,Europe
348,643,10247,19/01/2021,19,1,2021,18463.0,766.0,Germany,DE,DEU,83166711,Europe
349,642,10246,20/01/2021,20,1,2021,19473.0,775.0,Germany,DE,DEU,83166711,Europe
350,641,10245,21/01/2021,21,1,2021,16813.0,715.0,Germany,DE,DEU,83166711,Europe
351,640,10244,22/01/2021,22,1,2021,15033.0,631.0,Germany,DE,DEU,83166711,Europe
352,639,10243,23/01/2021,23,1,2021,11570.0,445.0,Germany,DE,DEU,83166711,Europe
353,638,10242,24/01/2021,24,1,2021,5016.0,215.0,Germany,DE,DEU,83166711,Europe
354,637,10241,25/01/2021,25,1,2021,6747.0,429.0,Germany,DE,DEU,83166711,Europe
355,636,10240,26/01/2021,26,1,2021,15507.0,581.0,Germany,DE,DEU,83166711,Europe
356,635,10239,27/01/2021,27,1,2021,15814.0,619.0,Germany,DE,DEU,83166711,Europe
357,634,10238,28/01/2021,28,1,2021,13360.0,482.0,Germany,DE,DEU,83166711,Europe
358,633,10237,29/01/2021,29,1,2021,12567.0,478.0,Germany,DE,DEU,83166711,Europe
359,632,10236,30/01/2021,30,1,2021,9946.0,306.0,Germany,DE,DEU,83166711,Europe
360,631,10235,31/01/2021,31,1,2021,4208.0,189.0,Germany,DE,DEU,83166711,Europe
361,630,10234,01/02/2021,1,2,2021,5857.0,314.0,Germany,DE,DEU,83166711,Europe
362,629,10233,02/02/2021,2,2,2021,12297.0,396.0,Germany,DE,DEU,83166711,Europe
363,628,10232,03/02/2021,3,2,2021,13418.0,442.0,Germany,DE,DEU,83166711,Europe
364,627,10231,04/02/2021,4,2,2021,11504.0,442.0,Germany,DE,DEU,83166711,Europe
365,626,10230,05/02/2021,5,2,2021,10011.0,316.0,Germany,DE,DEU,83166711,Europe
366,625,10229,06/02/2021,6,2,2021,8380.0,242.0,Germany,DE,DEU,83166711,Europe
367,624,10228,07/02/2021,7,2,2021,3090.0,101.0,Germany,DE,DEU,83166711,Europe
368,623,10227,08/02/2021,8,2,2021,4184.0,241.0,Germany,DE,DEU,83166711,Europe
369,622,10226,09/02/2021,9,2,2021,9099.0,305.0,Germany,DE,DEU,83166711,Europe
370,621,10225,10/02/2021,10,2,2021,10278.0,305.0,Germany,DE,DEU,83166711,Europe
371,620,10224,11/02/2021,11,2,2021,9356.0,306.0,Germany,DE,DEU,83166711,Europe
372,619,10223,12/02/2021,12,2,2021,8542.0,253.0,Germany,DE,DEU,83166711,Europe
373,618,10222,13/02/2021,13,2,2021,5597.0,162.0,Germany,DE,DEU,83166711,Europe
374,617,10221,14/02/2021,14,2,2021,3762.0,106.0,Germany,DE,DEU,83166711,Europe
375,616,10220,15/02/2021,15,2,2021,4394.0,194.0,Germany,DE,DEU,83166711,Europe
376,615,10219,16/02/2021,16,2,2021,9249.0,292.0,Germany,DE,DEU,83166711,Europe
377,614,10218,17/02/2021,17,2,2021,10009.0,274.0,Germany,DE,DEU,83166711,Europe
378,613,10217,18/02/2021,18,2,2021,9231.0,241.0,Germany,DE,DEU,83166711,Europe
379,612,10216,19/02/2021,19,2,2021,8726.0,221.0,Germany,DE,DEU,83166711,Europe
380,611,10215,20/02/2021,20,2,2021,7779.0,158.0,Germany,DE,DEU,83166711,Europe
381,610,10214,21/02/2021,21,2,2021,3037.0,95.0,Germany,DE,DEU,83166711,Europe
382,609,10213,22/02/2021,22,2,2021,4413.0,182.0,Germany,DE,DEU,83166711,Europe
383,608,10212,23/02/2021,23,2,2021,10177.0,217.0,Germany,DE,DEU,83166711,Europe
384,607,10211,24/02/2021,24,2,2021,11306.0,232.0,Germany,DE,DEU,83166711,Europe
385,606,10210,25/02/2021,25,2,2021,9911.0,199.0,Germany,DE,DEU,83166711,Europe
386,605,10209,26/02/2021,26,2,2021,9468.0,184.0,Germany,DE,DEU,83166711,Europe
387,604,10208,27/02/2021,27,2,2021,7659.0,135.0,Germany,DE,DEU,83166711,Europe
388,603,10207,28/02/2021,28,2,2021,3453.0,73.0,Germany,DE,DEU,83166711,Europe
389,602,10206,01/03/2021,1,3,2021,4686.0,161.0,Germany,DE,DEU,83166711,Europe
390,601,10205,02/03/2021,2,3,2021,10962.0,197.0,Germany,DE,DEU,83166711,Europe
391,600,10204,03/03/2021,3,3,2021,11314.0,168.0,Germany,DE,DEU,83166711,Europe
392,599,10203,04/03/2021,4,3,2021,10137.0,166.0,Germany,DE,DEU,83166711,Europe
393,598,10202,05/03/2021,5,3,2021,9653.0,142.0,Germany,DE,DEU,83166711,Europe
394,597,10201,06/03/2021,6,3,2021,8298.0,133.0,Germany,DE,DEU,83166711,Europe
395,596,10200,07/03/2021,7,3,2021,3362.0,81.0,Germany,DE,DEU,83166711,Europe
396,595,10199,08/03/2021,8,3,2021,4846.0,135.0,Germany,DE,DEU,83166711,Europe
397,594,10198,09/03/2021,9,3,2021,11513.0,180.0,Germany,DE,DEU,83166711,Europe
398,593,10197,10/03/2021,10,3,2021,13995.0,208.0,Germany,DE,DEU,83166711,Europe
399,592,10196,11/03/2021,11,3,2021,13161.0,200.0,Germany,DE,DEU,83166711,Europe
400,591,10195,12/03/2021,12,3,2021,12552.0,173.0,Germany,DE,DEU,83166711,Europe
401,590,10194,13/03/2021,13,3,2021,10471.0,126.0,Germany,DE,DEU,83166711,Europe
402,589,10193,14/03/2021,14,3,2021,4837.0,75.0,Germany,DE,DEU,83166711,Europe
403,588,10192,15/03/2021,15,3,2021,6847.0,144.0,Germany,DE,DEU,83166711,Europe
404,587,10191,16/03/2021,16,3,2021,15793.0,234.0,Germany,DE,DEU,83166711,Europe
405,586,10190,17/03/2021,17,3,2021,18364.0,218.0,Germany,DE,DEU,83166711,Europe
406,585,10189,18/03/2021,18,3,2021,16738.0,236.0,Germany,DE,DEU,83166711,Europe
407,584,10188,19/03/2021,19,3,2021,15700.0,196.0,Germany,DE,DEU,83166711,Europe
408,583,10187,20/03/2021,20,3,2021,13224.0,144.0,Germany,DE,DEU,83166711,Europe
409,582,10186,21/03/2021,21,3,2021,5955.0,107.0,Germany,DE,DEU,83166711,Europe
410,581,10185,22/03/2021,22,3,2021,8909.0,161.0,Germany,DE,DEU,83166711,Europe
411,580,10184,23/03/2021,23,3,2021,19453.0,276.0,Germany,DE,DEU,83166711,Europe
412,579,10183,24/03/2021,24,3,2021,22654.0,267.0,Germany,DE,DEU,83166711,Europe
413,578,10182,25/03/2021,25,3,2021,21911.0,258.0,Germany,DE,DEU,83166711,Europe
414,577,10181,26/03/2021,26,3,2021,20041.0,258.0,Germany,DE,DEU,83166711,Europe
415,576,10180,27/03/2021,27,3,2021,15783.0,195.0,Germany,DE,DEU,83166711,Europe
416,575,10179,28/03/2021,28,3,2021,7589.0,110.0,Germany,DE,DEU,83166711,Europe
417,574,10178,29/03/2021,29,3,2021,10993.0,236.0,Germany,DE,DEU,83166711,Europe
418,573,10177,30/03/2021,30,3,2021,20386.0,289.0,Germany,DE,DEU,83166711,Europe
419,572,10176,31/03/2021,31,3,2021,23993.0,302.0,Germany,DE,DEU,83166711,Europe
420,571,10175,01/04/2021,1,4,2021,21453.0,255.0,Germany,DE,DEU,83166711,Europe
421,570,10174,02/04/2021,2,4,2021,15488.0,201.0,Germany,DE,DEU,83166711,Europe
422,569,10173,03/04/2021,3,4,2021,10629.0,176.0,Germany,DE,DEU,83166711,Europe
423,568,10172,04/04/2021,4,4,2021,7151.0,128.0,Germany,DE,DEU,83166711,Europe
424,567,10171,05/04/2021,5,4,2021,7041.0,164.0,Germany,DE,DEU,83166711,Europe
425,566,10170,06/04/2021,6,4,2021,11507.0,267.0,Germany,DE,DEU,83166711,Europe
426,565,10169,07/04/2021,7,4,2021,23730.0,292.0,Germany,DE,DEU,83166711,Europe
427,564,10168,08/04/2021,8,4,2021,25773.0,280.0,Germany,DE,DEU,83166711,Europe
428,563,10167,09/04/2021,9,4,2021,23300.0,251.0,Germany,DE,DEU,83166711,Europe
429,562,10166,10/04/2021,10,4,2021,18042.0,213.0,Germany,DE,DEU,83166711,Europe
430,561,10165,11/04/2021,11,4,2021,8850.0,114.0,Germany,DE,DEU,83166711,Europe
431,560,10164,12/04/2021,12,4,2021,12124.0,199.0,Germany,DE,DEU,83166711,Europe
432,559,10163,13/04/2021,13,4,2021,26735.0,290.0,Germany,DE,DEU,83166711,Europe
433,558,10162,14/04/2021,14,4,2021,28562.0,313.0,Germany,DE,DEU,83166711,Europe
434,557,10161,15/04/2021,15,4,2021,25078.0,260.0,Germany,DE,DEU,83166711,Europe
435,556,10160,16/04/2021,16,4,2021,23084.0,237.0,Germany,DE,DEU,83166711,Europe
436,555,10159,17/04/2021,17,4,2021,17691.0,195.0,Germany,DE,DEU,83166711,Europe
437,554,10158,18/04/2021,18,4,2021,8804.0,129.0,Germany,DE,DEU,83166711,Europe
438,553,10157,19/04/2021,19,4,2021,12306.0,218.0,Germany,DE,DEU,83166711,Europe
439,552,10156,20/04/2021,20,4,2021,27975.0,301.0,Germany,DE,DEU,83166711,Europe
440,551,10155,21/04/2021,21,4,2021,29371.0,290.0,Germany,DE,DEU,83166711,Europe
441,550,10154,22/04/2021,22,4,2021,25456.0,277.0,Germany,DE,DEU,83166711,Europe
442,549,10153,23/04/2021,23,4,2021,22980.0,248.0,Germany,DE,DEU,83166711,Europe
443,548,10152,24/04/2021,24,4,2021,18023.0,186.0,Germany,DE,DEU,83166711,Europe
444,547,10151,25/04/2021,25,4,2021,8666.0,99.0,Germany,DE,DEU,83166711,Europe
445,546,10150,26/04/2021,26,4,2021,12218.0,209.0,Germany,DE,DEU,83166711,Europe
446,545,10149,27/04/2021,27,4,2021,25267.0,243.0,Germany,DE,DEU,83166711,Europe
447,544,10148,28/04/2021,28,4,2021,25013.0,233.0,Germany,DE,DEU,83166711,Europe
448,543,10147,29/04/2021,29,4,2021,21439.0,206.0,Germany,DE,DEU,83166711,Europe
449,542,10146,30/04/2021,30,4,2021,19154.0,184.0,Germany,DE,DEU,83166711,Europe
450,541,10145,01/05/2021,1,5,2021,15067.0,135.0,Germany,DE,DEU,83166711,Europe
451,540,10144,02/05/2021,2,5,2021,6655.0,96.0,Germany,DE,DEU,83166711,Europe
452,539,10143,03/05/2021,3,5,2021,9122.0,140.0,Germany,DE,DEU,83166711,Europe
453,538,10142,04/05/2021,4,5,2021,20981.0,209.0,Germany,DE,DEU,83166711,Europe
454,537,10141,05/05/2021,5,5,2021,20853.0,190.0,Germany,DE,DEU,83166711,Europe
455,536,10140,06/05/2021,6,5,2021,17164.0,151.0,Germany,DE,DEU,83166711,Europe
456,535,10139,07/05/2021,7,5,2021,15471.0,156.0,Germany,DE,DEU,83166711,Europe
457,534,10138,08/05/2021,8,5,2021,12035.0,96.0,Germany,DE,DEU,83166711,Europe
458,533,10137,09/05/2021,9,5,2021,5319.0,70.0,Germany,DE,DEU,83166711,Europe
459,532,10136,10/05/2021,10,5,2021,7396.0,104.0,Germany,DE,DEU,83166711,Europe
460,531,10135,11/05/2021,11,5,2021,16751.0,142.0,Germany,DE,DEU,83166711,Europe
461,530,10134,12/05/2021,12,5,2021,16484.0,137.0,Germany,DE,DEU,83166711,Europe
462,529,10133,13/05/2021,13,5,2021,9665.0,73.0,Germany,DE,DEU,83166711,Europe
463,528,10132,14/05/2021,14,5,2021,7644.0,85.0,Germany,DE,DEU,83166711,Europe
464,527,10131,15/05/2021,15,5,2021,8598.0,83.0,Germany,DE,DEU,83166711,Europe
465,526,10130,16/05/2021,16,5,2021,4277.0,48.0,Germany,DE,DEU,83166711,Europe
466,525,10129,17/05/2021,17,5,2021,5252.0,82.0,Germany,DE,DEU,83166711,Europe
467,524,10128,18/05/2021,18,5,2021,12326.0,90.0,Germany,DE,DEU,83166711,Europe
468,523,10127,19/05/2021,19,5,2021,11311.0,75.0,Germany,DE,DEU,83166711,Europe
469,522,10126,20/05/2021,20,5,2021,8433.0,63.0,Germany,DE,DEU,83166711,Europe
470,521,10125,21/05/2021,21,5,2021,7582.0,68.0,Germany,DE,DEU,83166711,Europe
471,520,10124,22/05/2021,22,5,2021,5821.0,45.0,Germany,DE,DEU,83166711,Europe
472,519,10123,23/05/2021,23,5,2021,2002.0,23.0,Germany,DE,DEU,83166711,Europe
473,518,10122,24/05/2021,24,5,2021,1798.0,23.0,Germany,DE,DEU,83166711,Europe
474,517,10121,25/05/2021,25,5,2021,3671.0,52.0,Germany,DE,DEU,83166711,Europe
475,516,10120,26/05/2021,26,5,2021,7152.0,62.0,Germany,DE,DEU,83166711,Europe
476,515,10119,27/05/2021,27,5,2021,6800.0,44.0,Germany,DE,DEU,83166711,Europe
477,514,10118,28/05/2021,28,5,2021,5177.0,36.0,Germany,DE,DEU,83166711,Europe
478,513,10117,29/05/2021,29,5,2021,3689.0,27.0,Germany,DE,DEU,83166711,Europe
479,512,10116,30/05/2021,30,5,2021,1607.0,17.0,Germany,DE,DEU,83166711,Europe
480,511,10115,31/05/2021,31,5,2021,2439.0,25.0,Germany,DE,DEU,83166711,Europe
481,510,10114,01/06/2021,1,6,2021,5106.0,25.0,Germany,DE,DEU,83166711,Europe
482,509,10113,02/06/2021,2,6,2021,4487.0,32.0,Germany,DE,DEU,83166711,Europe
483,508,10112,03/06/2021,3,6,2021,2939.0,18.0,Germany,DE,DEU,83166711,Europe
484,507,10111,04/06/2021,4,6,2021,2275.0,14.0,Germany,DE,DEU,83166711,Europe
485,506,10110,05/06/2021,5,6,2021,2309.0,17.0,Germany,DE,DEU,83166711,Europe
486,505,10109,06/06/2021,6,6,2021,1136.0,10.0,Germany,DE,DEU,83166711,Europe
487,504,10108,07/06/2021,7,6,2021,1715.0,12.0,Germany,DE,DEU,83166711,Europe
488,503,10107,08/06/2021,8,6,2021,3537.0,12.0,Germany,DE,DEU,83166711,Europe
489,502,10106,09/06/2021,9,6,2021,2866.0,10.0,Germany,DE,DEU,83166711,Europe
490,501,10105,10/06/2021,10,6,2021,2282.0,10.0,Germany,DE,DEU,83166711,Europe
491,500,10104,11/06/2021,11,6,2021,1841.0,11.0,Germany,DE,DEU,83166711,Europe
492,499,10103,12/06/2021,12,6,2021,1311.0,4.0,Germany,DE,DEU,83166711,Europe
493,498,10102,13/06/2021,13,6,2021,516.0,7.0,Germany,DE,DEU,83166711,Europe
494,497,10101,14/06/2021,14,6,2021,934.0,14.0,Germany,DE,DEU,83166711,Europe
495,496,10100,15/06/2021,15,6,2021,1703.0,10.0,Germany,DE,DEU,83166711,Europe
496,495,10099,16/06/2021,16,6,2021,1445.0,9.0,Germany,DE,DEU,83166711,Europe
497,494,10098,17/06/2021,17,6,2021,1160.0,7.0,Germany,DE,DEU,83166711,Europe
498,493,10097,18/06/2021,18,6,2021,1033.0,4.0,Germany,DE,DEU,83166711,Europe
499,492,10096,19/06/2021,19,6,2021,737.0,0.0,Germany,DE,DEU,83166711,Europe
500,491,10095,20/06/2021,20,6,2021,276.0,2.0,Germany,DE,DEU,83166711,Europe
501,490,10094,21/06/2021,21,6,2021,609.0,5.0,Germany,DE,DEU,83166711,Europe
502,489,10093,22/06/2021,22,6,2021,1068.0,9.0,Germany,DE,DEU,83166711,Europe
503,488,10092,23/06/2021,23,6,2021,905.0,3.0,Germany,DE,DEU,83166711,Europe
504,487,10091,24/06/2021,24,6,2021,830.0,5.0,Germany,DE,DEU,83166711,Europe
505,486,10090,25/06/2021,25,6,2021,741.0,6.0,Germany,DE,DEU,83166711,Europe
506,485,10089,26/06/2021,26,6,2021,483.0,0.0,Germany,DE,DEU,83166711,Europe
507,484,10088,27/06/2021,27,6,2021,223.0,2.0,Germany,DE,DEU,83166711,Europe
508,483,10087,28/06/2021,28,6,2021,524.0,4.0,Germany,DE,DEU,83166711,Europe
509,482,10086,29/06/2021,29,6,2021,898.0,7.0,Germany,DE,DEU,83166711,Europe
510,481,10085,30/06/2021,30,6,2021,866.0,1.0,Germany,DE,DEU,83166711,Europe
511,480,10084,01/07/2021,1,7,2021,711.0,5.0,Germany,DE,DEU,83166711,Europe
512,479,10083,02/07/2021,2,7,2021,670.0,4.0,Germany,DE,DEU,83166711,Europe
513,478,10082,03/07/2021,3,7,2021,509.0,2.0,Germany,DE,DEU,83166711,Europe
514,477,10081,04/07/2021,4,7,2021,208.0,2.0,Germany,DE,DEU,83166711,Europe
515,476,10080,05/07/2021,5,7,2021,559.0,2.0,Germany,DE,DEU,83166711,Europe
516,475,10079,06/07/2021,6,7,2021,1065.0,5.0,Germany,DE,DEU,83166711,Europe
517,474,10078,07/07/2021,7,7,2021,961.0,3.0,Germany,DE,DEU,83166711,Europe
518,473,10077,08/07/2021,8,7,2021,957.0,2.0,Germany,DE,DEU,83166711,Europe
519,472,10076,09/07/2021,9,7,2021,949.0,7.0,Germany,DE,DEU,83166711,Europe
520,471,10075,10/07/2021,10,7,2021,791.0,6.0,Germany,DE,DEU,83166711,Europe
521,470,10074,11/07/2021,11,7,2021,311.0,0.0,Germany,DE,DEU,83166711,Europe
522,469,10073,12/07/2021,12,7,2021,803.0,4.0,Germany,DE,DEU,83166711,Europe
523,468,10072,13/07/2021,13,7,2021,1765.0,6.0,Germany,DE,DEU,83166711,Europe
524,467,10071,14/07/2021,14,7,2021,1627.0,6.0,Germany,DE,DEU,83166711,Europe
525,466,10070,15/07/2021,15,7,2021,1520.0,2.0,Germany,DE,DEU,83166711,Europe
526,465,10069,16/07/2021,16,7,2021,1620.0,3.0,Germany,DE,DEU,83166711,Europe
527,464,10068,17/07/2021,17,7,2021,1281.0,5.0,Germany,DE,DEU,83166711,Europe
528,463,10067,18/07/2021,18,7,2021,499.0,3.0,Germany,DE,DEU,83166711,Europe
529,462,10066,19/07/2021,19,7,2021,1431.0,4.0,Germany,DE,DEU,83166711,Europe
530,461,10065,20/07/2021,20,7,2021,2341.0,9.0,Germany,DE,DEU,83166711,Europe
531,460,10064,21/07/2021,21,7,2021,2297.0,7.0,Germany,DE,DEU,83166711,Europe
532,459,10063,22/07/2021,22,7,2021,2225.0,5.0,Germany,DE,DEU,83166711,Europe
533,458,10062,23/07/2021,23,7,2021,2121.0,4.0,Germany,DE,DEU,83166711,Europe
534,457,10061,24/07/2021,24,7,2021,1594.0,10.0,Germany,DE,DEU,83166711,Europe
535,456,10060,25/07/2021,25,7,2021,638.0,1.0,Germany,DE,DEU,83166711,Europe
536,455,10059,26/07/2021,26,7,2021,1663.0,5.0,Germany,DE,DEU,83166711,Europe
537,454,10058,27/07/2021,27,7,2021,3098.0,7.0,Germany,DE,DEU,83166711,Europe
538,453,10057,28/07/2021,28,7,2021,2846.0,20.0,Germany,DE,DEU,83166711,Europe
539,452,10056,29/07/2021,29,7,2021,2638.0,10.0,Germany,DE,DEU,83166711,Europe
540,451,10055,30/07/2021,30,7,2021,2530.0,14.0,Germany,DE,DEU,83166711,Europe
541,450,10054,31/07/2021,31,7,2021,1964.0,9.0,Germany,DE,DEU,83166711,Europe
542,449,10053,01/08/2021,1,8,2021,783.0,6.0,Germany,DE,DEU,83166711,Europe
543,448,10052,02/08/2021,2,8,2021,2118.0,12.0,Germany,DE,DEU,83166711,Europe
544,447,10051,03/08/2021,3,8,2021,3757.0,12.0,Germany,DE,DEU,83166711,Europe
545,446,10050,04/08/2021,4,8,2021,3544.0,11.0,Germany,DE,DEU,83166711,Europe
546,445,10049,05/08/2021,5,8,2021,3531.0,16.0,Germany,DE,DEU,83166711,Europe
547,444,10048,06/08/2021,6,8,2021,3539.0,18.0,Germany,DE,DEU,83166711,Europe
548,443,10047,07/08/2021,7,8,2021,2792.0,14.0,Germany,DE,DEU,83166711,Europe
